Name,URL,Stars,Description
"aws-customer-churn-pipeline","https://github.com/awslabs/aws-customer-churn-pipeline",40,"An End to End Customer Churn Prediction solution using AWS services."
"cdk-eks-blueprints","https://github.com/awslabs/cdk-eks-blueprints",495,"AWS Quick Start Team"
"web-client-for-aws-transfer-family","https://github.com/awslabs/web-client-for-aws-transfer-family",77,"This solution creates a web portal for your customers to access your corporate Secure Shell File Transfer Protocol (SFTP) environment. It combines the benefits of using AWS Transfer for SFTP with an intuitive web browser interface for your non-technical users."
"well-architected-lab300-aws-organization-data-terraform-module","https://github.com/awslabs/well-architected-lab300-aws-organization-data-terraform-module",8,""
"aws-managed-services","https://github.com/awslabs/aws-managed-services",10,""
"swagger-ui","https://github.com/awslabs/swagger-ui",7,"Fork of Swagger UI for API Gateway Serverless Developer Portal"
"aws-dataset-ingestion-metrics-collection-framework","https://github.com/awslabs/aws-dataset-ingestion-metrics-collection-framework",30,"Framework to enforce long term health of your AWS Data Lake by providing visibility into operational, data quality and business metrics."
"aws-codepipeline-governance","https://github.com/awslabs/aws-codepipeline-governance",10,""
"kubernetes-iteration-toolkit","https://github.com/awslabs/kubernetes-iteration-toolkit",66,""
"automated-account-configuration","https://github.com/awslabs/automated-account-configuration",14,"The Automated Account Configuration is a sample solution to enable operational scale for AWS customers by automating repeatable steps required before AWS accounts are used for customer workloads. Steps include setting up backups and patching for the resources within the account."
"duvet","https://github.com/awslabs/duvet",96,"A requirements traceability tool"
"aws-sdk-v3-js-proxy","https://github.com/awslabs/aws-sdk-v3-js-proxy",20,"A wrapper for adding proxy configurations to AWS SDK v3 clients."
"qldb-workbench","https://github.com/awslabs/qldb-workbench",3,""
"synchro-charts","https://github.com/awslabs/synchro-charts",81,"Synchro Charts is a front-end component library that provides a collection of components to visualize time-series data."
"tag-policy-setup","https://github.com/awslabs/tag-policy-setup",15,""
"aws-go-multi-module-repository-tools","https://github.com/awslabs/aws-go-multi-module-repository-tools",12,""
"amazon-qldb-driver-js","https://github.com/awslabs/amazon-qldb-driver-js",2,"A JavaScript implementation of a driver for Amazon QLDB."
"fhir-works-on-aws-ui","https://github.com/awslabs/fhir-works-on-aws-ui",15,"A UI client on top of fhir-works-on-aws-deployment"
"aws-security-analytics-bootstrap","https://github.com/awslabs/aws-security-analytics-bootstrap",263,"AWS Security Analytics Bootstrap enables customers to perform security investigations on AWS service logs by providing an Amazon Athena analysis environment that's quick to deploy, ready to use, and easy to maintain."
"open-data-docs","https://github.com/awslabs/open-data-docs",162,"Additional documentation for publicly available datasets on AWS"
"well-architected-lab200-pricing-model-analysis-terraform-module","https://github.com/awslabs/well-architected-lab200-pricing-model-analysis-terraform-module",9,""
"aws-central-log-aggregator","https://github.com/awslabs/aws-central-log-aggregator",11,""
"schema-manager","https://github.com/awslabs/schema-manager",23,""
"tamper-proof-quality-data-using-amazon-qldb","https://github.com/awslabs/tamper-proof-quality-data-using-amazon-qldb",8,"This solution prevents attackers from tampering with quality data by using Amazon Quantum Ledger Database (Amazon QLDB) to maintain an accurate history of data changes."
"well-architected-lab300-aws-compute-optimiser-collector-terraform-module","https://github.com/awslabs/well-architected-lab300-aws-compute-optimiser-collector-terraform-module",5,""
"aws-account-migration-automation","https://github.com/awslabs/aws-account-migration-automation",19,""
"aws-cloudformation-iam-policy-validator","https://github.com/awslabs/aws-cloudformation-iam-policy-validator",141,""
"swift-aws-lambda-events","https://github.com/awslabs/swift-aws-lambda-events",57,"Swift implementation of AWS Lambda Events"
"amazon-denseclus","https://github.com/awslabs/amazon-denseclus",101,"Clustering for mixed-type data"
"aws-greengrass-labs-iot-pubsub-sdk-for-python","https://github.com/awslabs/aws-greengrass-labs-iot-pubsub-sdk-for-python",11,"AWS IoT Greengrass PubSub SDK for Python"
"aws-greengrass-labs-webrtc","https://github.com/awslabs/aws-greengrass-labs-webrtc",11,""
"python-uefivars","https://github.com/awslabs/python-uefivars",25,"Python package and helper tool to analyze, convert and modify UEFI variable stores."
"rust-smt-ir","https://github.com/awslabs/rust-smt-ir",42,""
"aws-lambda-web-adapter","https://github.com/awslabs/aws-lambda-web-adapter",2536,"Run web applications on AWS Lambda"
"amazon-emr-on-eks-custom-image-cli","https://github.com/awslabs/amazon-emr-on-eks-custom-image-cli",31,"Amazon EMR on EKS Custom Image CLI"
"aws-virtual-application-management","https://github.com/awslabs/aws-virtual-application-management",20,"A solution designed to automate the curation of Amazon AppStream 2.0 Images and allows administrators to create an application repository."
"amazon-msk-data-generator","https://github.com/awslabs/amazon-msk-data-generator",18,"Data generator for Amazon MSK"
"recurrent-intensity-model-experiments","https://github.com/awslabs/recurrent-intensity-model-experiments",7,""
"aws-cloudformation-stacks-graph","https://github.com/awslabs/aws-cloudformation-stacks-graph",36,"Generate a network diagram of the CloudFormation stacks using the import/export dependencies that exist amongst them."
"lorien","https://github.com/awslabs/lorien",42,""
"aws-greengrass-labs-local-web-server","https://github.com/awslabs/aws-greengrass-labs-local-web-server",16,""
"neptuneml-toolkit","https://github.com/awslabs/neptuneml-toolkit",28,""
"aws-jwt-verify","https://github.com/awslabs/aws-jwt-verify",710,"JS library for verifying JWTs signed by Amazon Cognito, and any OIDC-compatible IDP that signs JWTs with RS256, RS384, RS512, ES256, ES384, ES512, Ed25519 and Ed448"
"aws-az-failure-chaostoolkit","https://github.com/awslabs/aws-az-failure-chaostoolkit",25,"Custom Chaos Toolkit extension to simulate AZ failure/failover on supported AWS resources"
"pptod","https://github.com/awslabs/pptod",160,"Multi-Task Pre-Training for Plug-and-Play Task-Oriented Dialogue System (ACL 2022)"
"kubeflow-manifests","https://github.com/awslabs/kubeflow-manifests",188,"KubeFlow on AWS"
"aws-greengrass-labs-kvs-stream-uploader","https://github.com/awslabs/aws-greengrass-labs-kvs-stream-uploader",4,""
"aws-ai-solution-kit","https://github.com/awslabs/aws-ai-solution-kit",183,"Machine Learning APIs for common use cases, include: General OCR (Simplified/Traditional Chinese), Custom OCR, Image Similarity, Object Recognition, Face Detection, Face Comparison, Human Image Segmentation, Human Attribute Recognition, Pornography Detection, Image Super Resolution, Text Similarity, Car License Plate, etc."
"remote-monitoring-of-iot-devices","https://github.com/awslabs/remote-monitoring-of-iot-devices",12,"This solution creates remote monitoring for IoT device data transmission or data validity. This solution ingests real-time device data from IoT devices to assess the state of each IoT device and send you notifications if there are data transmission issues or out of range data."
"streaming-endpoint-for-apache-hbase","https://github.com/awslabs/streaming-endpoint-for-apache-hbase",13,"This is a custom Apache HBase replication endpoint, to stream records into Apache Kafka, Amazon Kinesis, etc.   "
"aws-c-sdkutils","https://github.com/awslabs/aws-c-sdkutils",8,""
"aws-greengrass-labs-component-for-the-things-stack-lorawan","https://github.com/awslabs/aws-greengrass-labs-component-for-the-things-stack-lorawan",12,"The Things Stack packaged as an AWS IoT Greengrass component"
"amazon-app-runner-deploy","https://github.com/awslabs/amazon-app-runner-deploy",57,"Registers an AWS AppRunner Service and deploys the application using the source code of a given GitHub repository. Supports both source code and Docker image based service"
"photo-search-on-aws","https://github.com/awslabs/photo-search-on-aws",28,"The Photo Search on AWS solution leverages Amazon Rekognition's artificial intelligence (AI) and machine learning (ML) capabilities to search through your library of images and help find the right photos efficiently. The solution allows you to find a right match for a celebrity, politician, CEO, or a field expert from your large library of photographs for immediate use in relation to a newsworthy event."
"emr-notebooks-magics","https://github.com/awslabs/emr-notebooks-magics",4,"Jupyter magics for EMR Notebooks."
"ai-video-super-resolution","https://github.com/awslabs/ai-video-super-resolution",48,""
"aws-iot-greengrass-edge-connector-for-kinesis-video-stream","https://github.com/awslabs/aws-iot-greengrass-edge-connector-for-kinesis-video-stream",23,""
"iot-app-kit","https://github.com/awslabs/iot-app-kit",127,"A development library for creating web applications to visualize industrial data"
"aws-greengrass-labs-node-red-app-cli","https://github.com/awslabs/aws-greengrass-labs-node-red-app-cli",4,""
"sagemaker-corporate-credit-rating","https://github.com/awslabs/sagemaker-corporate-credit-rating",24,"Corporate Credit Rating Prediction with AWS SageMaker JumpStart"
"aws-greengrass-labs-database-influxdb","https://github.com/awslabs/aws-greengrass-labs-database-influxdb",6,"The AWS IoT Greengrass Labs InfluxDB Component (aws.greengrass.labs.database.InfluxDB) allows you to provision and manage an InfluxDB database on your device."
"aws-greengrass-labs-telemetry-influxdbpublisher","https://github.com/awslabs/aws-greengrass-labs-telemetry-influxdbpublisher",2,"The AWS IoT Greengrass Labs InfluxDBPublisher Component (aws.greengrass.labs.telemetry.InfluxDBPublisher) allows you to forward Greengrass system health telemetry and other custom telemetry to InfluxDB."
"aws-greengrass-labs-dashboard-grafana","https://github.com/awslabs/aws-greengrass-labs-dashboard-grafana",5,"The AWS IoT Greengrass Labs Grafana Component (aws.greengrass.labs.dashboard.Grafana) allows you to provision and manage a local Grafana instance on your device."
"aws-media-replay-engine","https://github.com/awslabs/aws-media-replay-engine",104,"Media Replay Engine (MRE) is a framework to build automated video clipping and replay (highlight) generation pipelines for live and video-on-demand content."
"aws-greengrass-labs-lookoutvision-gstreamer","https://github.com/awslabs/aws-greengrass-labs-lookoutvision-gstreamer",1,"The GStreamer for LookoutForVision Component (aws.greengrass.labs.lookoutvision.GStreamer) provides a GStreamer plugin that enables you to perform Lookout for Vision anomaly detection in your custom GStreamer pipelines."
"aws-greengrass-labs-component-for-home-assistant","https://github.com/awslabs/aws-greengrass-labs-component-for-home-assistant",18,"Home Assistant packaged as an AWS IoT Greengrass component"
"aws-greengrass-labs-bluetooth-gateway","https://github.com/awslabs/aws-greengrass-labs-bluetooth-gateway",9,""
"aws-greengrass-labs-modbus-tcp-protocol-adapter","https://github.com/awslabs/aws-greengrass-labs-modbus-tcp-protocol-adapter",12,""
"aws-greengrass-labs-jupyterlab","https://github.com/awslabs/aws-greengrass-labs-jupyterlab",2,""
"aws-greengrass-labs-tes-router","https://github.com/awslabs/aws-greengrass-labs-tes-router",0,""
"aws-greengrass-labs-secretsmanagerclient","https://github.com/awslabs/aws-greengrass-labs-secretsmanagerclient",2,""
"aws-greengrass-labs-nodered-auth","https://github.com/awslabs/aws-greengrass-labs-nodered-auth",2,""
"aws-greengrass-labs-nodered-docker","https://github.com/awslabs/aws-greengrass-labs-nodered-docker",4,""
"aws-greengrass-labs-nodered","https://github.com/awslabs/aws-greengrass-labs-nodered",6,""
"durepa-hybrid-qa","https://github.com/awslabs/durepa-hybrid-qa",13,""
"amazon-dynamodb-tools","https://github.com/awslabs/amazon-dynamodb-tools",159,"Tools to make effective use of DynamoDB easier."
"database-migration-assessment-framework-v2","https://github.com/awslabs/database-migration-assessment-framework-v2",6,""
"data-compare-tool","https://github.com/awslabs/data-compare-tool",15,""
"amazon-translate-browser-extension","https://github.com/awslabs/amazon-translate-browser-extension",29,"A browser extension for translating web pages using Amazon Translate."
"quantum-computing-exploration-for-drug-discovery-on-aws","https://github.com/awslabs/quantum-computing-exploration-for-drug-discovery-on-aws",70,"Deploy a solution to research on drug discovery problems using quantum computing and classical computing resources."
"app-server-migration","https://github.com/awslabs/app-server-migration",18,"app-server-migration helps in discovering the changes required to migrate the code from source server to target server and provides effort estimations in person days."
"aws-kubernetes-migration-factory","https://github.com/awslabs/aws-kubernetes-migration-factory",132,""
"aws-codeseeder","https://github.com/awslabs/aws-codeseeder",43,"The aws-codeseeder project enables builders to easily ""seed"" python code to AWS CodeBuild for remote execution in their cloud environments. "
"jndi-deobfuscate-python","https://github.com/awslabs/jndi-deobfuscate-python",3,"Python module to deobfuscate 'JNDI' strings, used to exploit systems vulnerable to the recent series of Log4J vulnerabilities."
"minimum-dominating-set-with-ortools","https://github.com/awslabs/minimum-dominating-set-with-ortools",6,"Solver for the minimum dominating set problem with group constraints"
"critter","https://github.com/awslabs/critter",4,"AWS Config Rule Integration TesTER"
"aws-appflow-custom-connector-java","https://github.com/awslabs/aws-appflow-custom-connector-java",19,""
"aws-appflow-custom-connector-python","https://github.com/awslabs/aws-appflow-custom-connector-python",52,""
"aws-greengrass-labs-dashboard-influxdb-grafana","https://github.com/awslabs/aws-greengrass-labs-dashboard-influxdb-grafana",4,"The AWS IoT Greengrass Labs InfluxDB Grafana Dashboard Component (aws.greengrass.labs.dashboard.InfluxDBGrafana) allows you to provision and manage a fully setup Grafana Dashboard connected to InfluxDB."
"rust-smt-ir-examples","https://github.com/awslabs/rust-smt-ir-examples",13,""
"typecart","https://github.com/awslabs/typecart",22,""
"green-boost","https://github.com/awslabs/green-boost",75,"Build Full Stack Cloud Native Web Apps on AWS Fast"
"simpleiot","https://github.com/awslabs/simpleiot",16,"Installer source for SimpleIOT back-end."
"simpleiot-arduino","https://github.com/awslabs/simpleiot-arduino",9,"Arduino SDK for SimpleIOT project."
"simpleiot-cli","https://github.com/awslabs/simpleiot-cli",7,"Desktop command-line-interface for SimpleIOT project."
"aws-ddk","https://github.com/awslabs/aws-ddk",271,"An open source development framework to help you build data workflows and modern data architecture on AWS."
"amplify-graphql-seed-plugin","https://github.com/awslabs/amplify-graphql-seed-plugin",27,"This is an Amplify Plugin which helps your to seed the databases of your Amplify projects with data using an AppSync GraphQL API. It can be used to seed local mock databases, as well as remote databases, e.g. for testing purposes. This plugin allows you to customize and auto-generate mock data, including data with relationships between models. "
"aws-cloudsaga","https://github.com/awslabs/aws-cloudsaga",471,"AWS CloudSaga - Simulate security events in AWS"
"aws-aurora-rds-postgresql-excel-generator","https://github.com/awslabs/aws-aurora-rds-postgresql-excel-generator",12,""
"crossplane-on-eks","https://github.com/awslabs/crossplane-on-eks",372,"Crossplane bespoke composition blueprints for AWS resources"
"aws-automated-incident-response-and-forensics","https://github.com/awslabs/aws-automated-incident-response-and-forensics",400,""
"aws-greengrass-labs-s3-file-uploader","https://github.com/awslabs/aws-greengrass-labs-s3-file-uploader",21,""
"aws-proton-plugins-for-backstage","https://github.com/awslabs/aws-proton-plugins-for-backstage",48,""
"aws-virtual-kubelet","https://github.com/awslabs/aws-virtual-kubelet",27,""
"sageinspector","https://github.com/awslabs/sageinspector",12,"Inspect Amazon SageMaker resources. Easily."
"amazon-qldb-ledger-load-java","https://github.com/awslabs/amazon-qldb-ledger-load-java",7,"An extensible framework for asynchronous, parallelized data-loading into a QLDB ledger."
"amazon-qldb-export-processor-java","https://github.com/awslabs/amazon-qldb-export-processor-java",4,""
"aws-java-nio-spi-for-s3","https://github.com/awslabs/aws-java-nio-spi-for-s3",84,"A Java NIO.2 service provider for Amazon S3"
"raf","https://github.com/awslabs/raf",145,""
"vivid-state-machine","https://github.com/awslabs/vivid-state-machine",6,"A cross-platform library for implementing state machines in C/C++ and vividly documenting them in UML."
"aws-greengrass-labs-containerized-secure-tunneling","https://github.com/awslabs/aws-greengrass-labs-containerized-secure-tunneling",6,""
"dotnet-nativeaot-labs","https://github.com/awslabs/dotnet-nativeaot-labs",136,"A place to learn about and experiment with .NET NativeAOT on AWS."
"pgjdbc","https://github.com/awslabs/pgjdbc",0,"Postgresql JDBC Driver"
"service-workbench-on-aws-cn","https://github.com/awslabs/service-workbench-on-aws-cn",9,"Region expansion for solution Service Workbench on AWS. A platform that provides researchers with one-click access to collaborative workspace environments operating across teams, universities, and datasets while enabling university IT stakeholders to manage, monitor, and control spending, apply security best practices, and comply with corporate governance."
"simpleiot-build","https://github.com/awslabs/simpleiot-build",5,"Website, documentation, and workshop sources for SimpleIOT project."
"collaboration-chambers-on-aws","https://github.com/awslabs/collaboration-chambers-on-aws",2,""
"sandbox-accounts-for-events","https://github.com/awslabs/sandbox-accounts-for-events",216,"""Sandbox Accounts for Events"" allows to provide multiple, temporary AWS accounts to a number of authenticated users simultaneously via a browser-based GUI."
"aws-glue-streaming-libs","https://github.com/awslabs/aws-glue-streaming-libs",13,""
"landing-zone-accelerator-on-aws","https://github.com/awslabs/landing-zone-accelerator-on-aws",739,"Deploy a multi-account cloud foundation to support highly-regulated workloads and complex compliance requirements."
"aws-lambda-powershell-runtime","https://github.com/awslabs/aws-lambda-powershell-runtime",65,"This new PowerShell custom runtime for AWS Lambda makes it even easier to run Lambda functions written in PowerShell to process events."
"aws-codeservices-plugins-for-backstage","https://github.com/awslabs/aws-codeservices-plugins-for-backstage",34,"Backstage plugin for AWS Code Services integration"
"automated-security-helper","https://github.com/awslabs/automated-security-helper",522,"ASH is an extensible, open source SAST, SCA, and IaC security scanner orchestration engine."
"seed-farmer","https://github.com/awslabs/seed-farmer",81,"Seed-Farmer is an orchestration tool that acts as an orchestration tool modeled after GitOps deployments. It has a CommandLine Interface based in Python, leverages modular code deployments defined by declarative manifests, and includes change detection and deployment optimization."
"kinesis-hot-shard-advisor","https://github.com/awslabs/kinesis-hot-shard-advisor",28,"The Amazon Kinesis Hot Shard Advisor is a CLI tool that simplifies identifying whether you have hot key or hot shard issues on your Kinesis data streams. The tool can also identify whether you are hitting the shard level throughput limit per-second basis."
"awscli-plugin-tls","https://github.com/awslabs/awscli-plugin-tls",0,""
"ratex","https://github.com/awslabs/ratex",23,""
"barometer","https://github.com/awslabs/barometer",19,"A tool to automate analytic platform evaluations. Barometer helps customers to get data points needed for service selection/service configurations for given workload"
"autonomous-driving-data-framework","https://github.com/awslabs/autonomous-driving-data-framework",145,"ADDF is a collection of modules, deployed using the SeedFarmer orchestration tool. ADDF modules enable users to quickly bootstrap environments for the process and analysis of autonomous driving data."
"flexible-snapshot-proxy","https://github.com/awslabs/flexible-snapshot-proxy",39,"High-performance open-source orchestration utility that utilizes EBS Direct APIs to efficiently clone, copy and migrate EBS snapshots to and from arbitrary File, Block or Object destinations."
"aws-cyclone-solution","https://github.com/awslabs/aws-cyclone-solution",28,""
"frontend-discovery","https://github.com/awslabs/frontend-discovery",159,"The aim of this project is to define and drive adoption of a frontend discovery pattern, with a primary focus on client-side rendered (CSR), server-side rendered (SSR) and edge-side rendered (ESR) micro-frontends"
"soci-snapshotter","https://github.com/awslabs/soci-snapshotter",674,"A containerd snapshotter plugin which enables standard OCI images to be lazily loaded without requiring a build-time conversion step."
"amazon-accessible-rl-sdk","https://github.com/awslabs/amazon-accessible-rl-sdk",36,"A2RL is a Python library for offline reinforcement learning"
"terraform-iam-policy-validator","https://github.com/awslabs/terraform-iam-policy-validator",342,"A command line tool that validates AWS IAM Policies in a Terraform template against AWS IAM best practices "
"aws-last-mile-district-opt","https://github.com/awslabs/aws-last-mile-district-opt",1,""
"mountpoint-s3","https://github.com/awslabs/mountpoint-s3",5513,"A simple, high-throughput file client for mounting an Amazon S3 bucket as a local file system."
"rust-smt-strings","https://github.com/awslabs/rust-smt-strings",9,""
"crowd-coachable-recommendations","https://github.com/awslabs/crowd-coachable-recommendations",7,""
"amazon-emr-vscode-toolkit","https://github.com/awslabs/amazon-emr-vscode-toolkit",39,"A VS Code Extension to make it easier to manage and develop Spark jobs on EMR"
"smt-ml-runtime-predictor","https://github.com/awslabs/smt-ml-runtime-predictor",2,""
"aws-greengrass-labs-database-postgresql","https://github.com/awslabs/aws-greengrass-labs-database-postgresql",5,""
"visual-asset-management-system","https://github.com/awslabs/visual-asset-management-system",107,"Visual Asset Management System (VAMS) is a purpose-built, AWS native solution for the management and distribution of traditional to specialized visual assets used in physical AI and spatial computing. "
"data-on-eks","https://github.com/awslabs/data-on-eks",816,"DoEKS is a tool to build, deploy and scale Data Platforms on Amazon EKS"
"atlearn","https://github.com/awslabs/atlearn",11,""
"cargo-check-external-types","https://github.com/awslabs/cargo-check-external-types",65,"Static analysis tool for Rust library authors to set and verify which types from other libraries are allowed to be exposed in their public API."
"aws-terraform-dev-container","https://github.com/awslabs/aws-terraform-dev-container",160,"A VSCode Dev Container with tools to help you build and manage AWS infrastructure with Terraform"
"amazon-sns-python-extended-client-lib","https://github.com/awslabs/amazon-sns-python-extended-client-lib",20,""
"sagemaker-graph-based-credit-scoring","https://github.com/awslabs/sagemaker-graph-based-credit-scoring",10,""
"aws-code-habits","https://github.com/awslabs/aws-code-habits",85,"A library with Make targets, Ansible playbooks, Jinja templates (and more) designed to boost common software development tasks and enhance governance. "
"Renate","https://github.com/awslabs/Renate",298,"Library for automatic retraining and continual learning"
"summarization-privacy-policies","https://github.com/awslabs/summarization-privacy-policies",2,""
"aws-rds-indexmaintenance-job-example","https://github.com/awslabs/aws-rds-indexmaintenance-job-example",2,""
"aws-healthomics-tools","https://github.com/awslabs/aws-healthomics-tools",39,""
"aws-oracle-to-oracle-object-postmigration-sanity","https://github.com/awslabs/aws-oracle-to-oracle-object-postmigration-sanity",3,""
"players-behaviors-dataset-generator","https://github.com/awslabs/players-behaviors-dataset-generator",8,""
"fortuna","https://github.com/awslabs/fortuna",922,"A Library for Uncertainty Quantification."
"fast-differential-privacy","https://github.com/awslabs/fast-differential-privacy",135,"Fast, memory-efficient, scalable optimization of deep learning with differential privacy"
"palace","https://github.com/awslabs/palace",428,"3D finite element solver for computational electromagnetics"
"migration-hadoop-to-emr-tco-simulator","https://github.com/awslabs/migration-hadoop-to-emr-tco-simulator",20,""
"graphstorm","https://github.com/awslabs/graphstorm",441,"Enterprise graph machine learning framework for billion-scale graphs for ML scientists and data scientists."
"eks-node-viewer","https://github.com/awslabs/eks-node-viewer",1558,"EKS Node Viewer"
"amazon-emr-serverless-image-cli","https://github.com/awslabs/amazon-emr-serverless-image-cli",3,""
"iot-application","https://github.com/awslabs/iot-application",35,"Visualize your AWS IoT data with the IoT Application."
"aws-greengrass-labs-parsec-provider","https://github.com/awslabs/aws-greengrass-labs-parsec-provider",5,""
"node-latency-for-k8s","https://github.com/awslabs/node-latency-for-k8s",97,"The node-latency-for-k8s tool provides process-level telemetry via prometheus metrics, cloudwatch metrics, and markdown timing charts to optimized K8s node launch times."
"slapo","https://github.com/awslabs/slapo",151,"A schedule language for large model training"
"cfn-ecr-aws-soci-index-builder","https://github.com/awslabs/cfn-ecr-aws-soci-index-builder",34,""
"iam-roles-anywhere-session","https://github.com/awslabs/iam-roles-anywhere-session",59,"This package provides an easy way to create a refreshable boto3 Session with AWS Roles Anywhere."
"aws-iot-expresslink-library-arduino","https://github.com/awslabs/aws-iot-expresslink-library-arduino",1,""
"aws-iot-expresslink-library-python","https://github.com/awslabs/aws-iot-expresslink-library-python",4,""
"diagnostic-robustness-text-to-sql","https://github.com/awslabs/diagnostic-robustness-text-to-sql",33,"Data for paper ""Dr.Spider: A Diagnostic Evaluation Benchmark towards Text-to-SQL Robustness"""
"dynamodb-shell","https://github.com/awslabs/dynamodb-shell",163,"A command line client (shell) for AWS DynamoDB that offers DDL and DML support similar to CLIs for other databases."
"aws-iot-core-credential-provider-session-helper","https://github.com/awslabs/aws-iot-core-credential-provider-session-helper",6,"This package provides an easy way to create a refreshable Boto3 Session using the AWS IoT Core credential provider."
"aws-break-glass-role","https://github.com/awslabs/aws-break-glass-role",179,"Create a break glass role for emergency use in order to limit AWS production account access. Configure automatic alerts and logging of activities in the role to secure its use in production environments."
"boto-formatter","https://github.com/awslabs/boto-formatter",27,"boto3 response formatter"
"eksdemo","https://github.com/awslabs/eksdemo",244,"The easy button for learning, testing and demoing Amazon EKS"
"sustainability-scanner","https://github.com/awslabs/sustainability-scanner",122,""
"staticwebsite-cli","https://github.com/awslabs/staticwebsite-cli",88,"Quickly and easily host a static website on AWS."
"frontend-discovery-service","https://github.com/awslabs/frontend-discovery-service",167,"Frontend Service Discovery on AWS is a solution to handle frontend releases on AWS using the frontend discovery pattern."
"dti-protein-language-models","https://github.com/awslabs/dti-protein-language-models",5,""
"aws-cloudformation-controller-for-flux","https://github.com/awslabs/aws-cloudformation-controller-for-flux",54,"AWS CloudFormation template sync controller for Flux"
"mpartman","https://github.com/awslabs/mpartman",17,"Modern partition manager for PostgreSQL"
"amazon-s3-tar-tool","https://github.com/awslabs/amazon-s3-tar-tool",225,"A utility tool to create a tarball of existing objects in Amazon S3"
"operational-readiness-review-custom-war-lens","https://github.com/awslabs/operational-readiness-review-custom-war-lens",24,"The AWS Operational Readiness Review (ORR) acts as a sanity & safety check for a new workload built on AWS services, assessed before the new workload goes live in production. This custom WAR lens will allow you to run your own ORR again your workloads."
"sensitive-data-protection-on-aws","https://github.com/awslabs/sensitive-data-protection-on-aws",122,"The Sensitive Data Protection on AWS solution allows enterprise customers to create data catalogs, discover, protect, and visualize sensitive data across multiple AWS accounts. The solution eliminates the need for manual tagging to track sensitive data such as Personal Identifiable Information (PII) and classified information."
"simple-database-archival-solution","https://github.com/awslabs/simple-database-archival-solution",3,"Simple Database Archival Solution (SDAS) is an open source solution which you can deploy in your AWS account to archive data to AWS. SDAS provides organizations with an efficient, easy and cost-effective solution for archiving Oracle, Microsoft SQL, PostgreSQL, and MySQL databases. "
"idf-modules","https://github.com/awslabs/idf-modules",55,"Industry Data Framework (IDF) IAC modules repository"
"amazon-emr-cli","https://github.com/awslabs/amazon-emr-cli",45,"A command-line interface for packaging, deploying, and running your EMR Serverless Spark jobs"
"compat-collation-for-glibc","https://github.com/awslabs/compat-collation-for-glibc",6,""
"protonizer","https://github.com/awslabs/protonizer",15,"A CLI tool for working with IaC in AWS Proton"
"amazon-sagemaker-financial-product-recommender-with-graph-ml","https://github.com/awslabs/amazon-sagemaker-financial-product-recommender-with-graph-ml",6,"Financial Product Recommendation With Graph ML"
"aws-glue-data-catalog-federation","https://github.com/awslabs/aws-glue-data-catalog-federation",12,""
"resource-lister","https://github.com/awslabs/resource-lister",18,""
"aws-iot-greengrass-component-kvs-webrtc","https://github.com/awslabs/aws-iot-greengrass-component-kvs-webrtc",7,""
"attribution-gen","https://github.com/awslabs/attribution-gen",6,"Licenses attributions file generator"
"decode-answer-logical-form","https://github.com/awslabs/decode-answer-logical-form",32,""
"aws-greengrass-labs-certificate-rotator","https://github.com/awslabs/aws-greengrass-labs-certificate-rotator",20,"Greengrass component and companion cloud backend for rotating the core device certificate and private key"
"aws-athena-query-federation-dsv2","https://github.com/awslabs/aws-athena-query-federation-dsv2",8,""
"harmonix","https://github.com/awslabs/harmonix",303,"A developer portal to meet your Enterprise needs. Fast, secure, and at-scale. "
"threat-composer","https://github.com/awslabs/threat-composer",644,"A simple threat modeling tool to help humans to reduce time-to-value when threat modeling"
"aws-greengrass-labs-openthread-border-router","https://github.com/awslabs/aws-greengrass-labs-openthread-border-router",8,"AWS IoT Greengrass component for deploying the OpenThread Border Router container"
"specctl","https://github.com/awslabs/specctl",256,"CLI to convert Kubernetes specifications to ECS Fargate and vice-versa"
"synthtable","https://github.com/awslabs/synthtable",8,""
"amazon-msk-config-detector","https://github.com/awslabs/amazon-msk-config-detector",14,""
"volume-modifier-for-k8s","https://github.com/awslabs/volume-modifier-for-k8s",11,""
"snapchange","https://github.com/awslabs/snapchange",461,"Lightweight fuzzing of a memory snapshot using KVM"
"high-level-enhancements-for-aws-in-cpp","https://github.com/awslabs/high-level-enhancements-for-aws-in-cpp",7,""
"llm-hosting-container","https://github.com/awslabs/llm-hosting-container",90,"Large Language Model Hosting Container"
"backstage-templates-on-eks","https://github.com/awslabs/backstage-templates-on-eks",9,""
"whiskey-jack","https://github.com/awslabs/whiskey-jack",15,"An architecture diagram editor and code generator"
"cis-matching-tasks","https://github.com/awslabs/cis-matching-tasks",8,"A package for constructing confidence intervals for error rates in matching tasks such as 1:1 face and speaker verification. "
"ar-go-tools","https://github.com/awslabs/ar-go-tools",41,"ar-go-tools (Argot) is a collection of analysis tools for Go"
"osml-cdk-constructs","https://github.com/awslabs/osml-cdk-constructs",9,""
"osml-model-runner","https://github.com/awslabs/osml-model-runner",10,""
"osml-model-runner-test","https://github.com/awslabs/osml-model-runner-test",4,""
"osml-models","https://github.com/awslabs/osml-models",4,""
"osml-cesium-globe","https://github.com/awslabs/osml-cesium-globe",5,""
"osml-imagery-toolkit","https://github.com/awslabs/osml-imagery-toolkit",20,""
"tensor-message-passing","https://github.com/awslabs/tensor-message-passing",4,""
